,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,label
14250,0,0,0,0,0,0,1,0,0,0,0
14252,0,0,0,0,0,0,0,0,0,0,0
14253,0,0,0,0,0,0,0,0,0,1,0
14254,0,0,0,0,0,0,0,0,0,0,0
14255,0,1,1,0,1,0,1,0,0,1,1
14256,0,0,0,0,0,0,1,0,0,0,0
14257,0,0,0,0,0,0,0,0,0,1,0
14258,0,0,0,0,0,0,1,0,0,0,0
14260,0,0,0,1,0,0,1,1,0,0,0
14263,0,0,0,0,0,0,1,0,0,0,0
14265,0,0,0,0,1,0,0,0,0,1,0
14266,0,0,0,0,0,0,1,0,0,1,0
14268,0,0,0,0,0,0,0,0,0,1,0
14271,0,0,0,0,0,0,1,1,0,0,0
14273,0,0,0,0,0,0,1,0,0,0,0
14276,1,0,0,0,0,0,0,0,0,0,0
14278,0,0,0,0,1,0,1,0,0,0,0
14279,0,0,1,0,0,0,0,0,0,0,0
14280,0,0,0,1,0,0,0,0,0,0,0
14281,0,0,0,0,0,0,1,0,0,0,0
14287,1,1,0,0,0,0,0,0,0,0,0
14288,0,0,0,0,0,0,0,0,0,1,0
14289,1,0,0,0,0,0,0,0,0,0,0
14290,1,0,0,0,0,0,1,0,0,1,1
14291,0,0,0,0,0,0,0,0,0,0,0
14292,1,0,0,0,0,0,0,0,0,0,0
14294,0,0,0,0,0,0,1,0,0,0,0
14295,0,0,0,0,1,0,1,1,1,1,0
14297,0,0,0,0,0,1,0,0,0,0,0
14299,0,0,0,0,0,0,0,0,0,1,0
14302,0,0,0,0,0,0,1,0,0,0,0
14303,0,0,0,0,0,0,1,0,0,0,0
14305,0,0,0,0,0,0,1,0,0,0,0
14306,0,0,0,0,0,0,1,0,0,0,0
14308,0,0,0,0,1,0,0,1,0,0,0
14309,0,0,0,0,0,0,0,0,0,0,1
14312,0,0,1,0,1,0,1,1,0,0,1
14313,1,1,0,0,0,0,1,0,0,0,0
14314,0,0,0,0,0,0,1,1,0,0,0
14315,0,0,0,0,0,0,1,0,0,0,0
14316,0,1,0,0,0,0,0,0,0,0,0
14317,0,0,0,0,0,0,1,0,0,0,0
14318,0,1,0,0,0,0,0,0,0,0,0
14320,1,0,1,0,0,0,0,0,0,0,0
14321,0,0,1,0,0,0,0,0,0,0,0
14322,0,0,0,1,0,0,0,0,0,0,0
14323,1,1,1,0,0,0,0,0,0,0,0
14324,0,0,0,0,1,0,0,0,0,1,0
14326,0,0,1,0,0,0,0,0,0,0,0
14327,0,0,0,0,0,0,0,0,0,0,0
14328,0,0,0,0,0,0,1,0,0,0,0
14330,0,0,0,0,0,0,1,0,0,0,0
14332,0,0,0,1,0,0,0,0,0,0,0
14333,0,0,0,0,0,0,1,0,0,0,0
14335,0,0,0,0,0,0,1,0,0,0,0
14336,0,1,0,0,0,0,1,0,0,0,0
14338,0,0,0,0,0,0,0,0,0,1,0
14339,0,0,0,0,0,0,1,0,0,0,0
14340,1,0,0,0,0,0,0,0,0,0,0
14342,0,1,0,0,0,0,0,0,0,0,0
14343,0,0,0,0,0,0,1,0,0,0,0
14347,0,0,0,0,0,0,1,0,0,0,0
14348,0,1,0,0,0,1,0,0,0,0,0
14350,0,0,0,0,0,0,0,0,0,1,0
14351,0,1,0,0,0,0,0,0,0,0,1
14353,0,0,0,0,0,0,0,1,0,0,0
14356,0,0,0,0,0,0,1,0,0,0,0
14357,0,0,0,0,0,0,1,0,0,0,0
14359,0,0,0,0,0,0,1,0,0,0,0
14360,1,0,0,0,1,0,0,0,1,0,0
14361,1,0,0,0,1,0,1,0,0,1,0
14362,0,0,0,0,0,0,1,0,0,0,0
14363,0,0,0,0,0,0,1,0,0,0,0
14364,1,1,0,0,1,0,1,0,0,0,0
14365,1,0,0,0,0,0,0,0,0,0,0
14366,1,1,0,0,0,0,0,0,0,0,0
14367,0,1,1,1,1,0,0,0,0,1,1
14368,0,0,0,0,0,0,1,0,0,0,0
14370,0,0,0,0,0,0,1,0,0,0,0
14373,0,0,0,0,0,0,1,0,0,0,0
14374,1,0,0,0,0,0,0,0,0,0,0
14375,0,1,1,0,0,0,0,0,0,0,0
14376,0,0,0,0,0,0,1,0,0,0,0
14377,0,0,0,0,0,0,0,0,1,0,0
14379,0,0,0,0,0,0,1,0,0,0,0
14380,0,0,0,0,1,0,1,0,0,0,0
14381,0,0,0,0,0,0,1,0,0,0,0
14382,0,0,0,0,0,0,1,0,0,0,0
14384,1,0,0,0,1,0,0,1,0,0,0
14385,0,0,0,0,0,0,1,0,0,0,0
14386,0,0,0,0,0,0,1,0,0,0,0
14387,0,0,0,1,0,0,0,0,0,0,0
14388,0,0,0,0,0,0,0,0,0,0,0
14390,0,1,1,0,1,0,0,1,0,0,0
14391,0,1,0,0,0,0,0,0,0,0,0
14392,0,0,0,0,0,0,1,0,0,1,1
14393,0,0,0,1,0,0,0,0,0,0,0
14395,0,0,0,0,0,0,1,0,0,0,0
14397,0,1,0,0,0,0,0,0,0,1,0
14398,0,0,0,0,0,0,0,1,0,0,0
14400,0,0,1,0,1,0,1,1,0,0,0
14401,1,1,0,0,1,0,1,1,0,0,0
14403,0,0,0,0,0,0,1,0,0,0,0
14406,0,0,0,0,0,0,1,0,0,0,0
14407,1,0,1,0,0,0,0,0,0,0,0
14408,0,0,0,0,1,0,0,0,0,0,0
14409,0,0,0,0,0,0,1,1,0,0,0
14411,0,1,0,0,0,0,0,1,0,0,0
14412,0,1,0,0,1,0,1,1,0,0,0
14414,0,0,0,0,1,1,0,1,0,1,0
14415,0,0,0,0,0,0,1,0,0,0,0
14417,0,0,0,0,0,0,1,0,0,0,0
14418,0,0,0,0,0,0,0,0,0,1,1
14419,0,0,0,0,0,0,0,0,0,1,0
14422,0,0,0,0,0,0,1,0,0,0,0
14423,0,0,0,0,0,0,1,0,0,0,0
14424,0,1,0,0,0,0,0,0,0,0,0
14425,0,0,0,0,0,0,0,0,0,1,1
14426,0,0,0,0,1,0,1,1,0,0,0
14427,0,0,0,0,0,0,1,0,0,0,0
14428,0,0,0,0,0,0,1,0,0,0,0
14429,0,0,0,0,0,0,1,0,0,0,0
14431,0,0,0,0,0,0,1,1,0,0,0
14432,0,0,0,0,0,0,0,0,0,1,0
14433,0,1,1,0,1,0,0,0,0,1,0
14434,0,0,0,0,0,0,1,1,0,0,1
14435,0,1,0,0,0,0,0,0,0,0,0
14436,0,0,0,0,0,0,1,0,0,0,0
14438,0,0,0,0,0,0,1,0,0,0,0
14439,0,0,0,0,0,0,1,0,0,0,0
14441,0,1,0,0,0,0,0,0,0,0,0
14442,0,0,1,0,0,0,0,0,0,0,1
14444,0,0,0,0,0,0,1,0,0,0,0
14446,1,0,0,0,0,0,0,0,0,0,0
14448,0,0,1,0,0,0,0,0,0,0,0
14452,1,1,0,0,0,0,0,0,0,0,0
14453,0,0,0,0,0,0,1,0,0,0,0
14456,1,1,1,0,0,0,0,0,0,0,0
14457,0,0,0,0,0,0,0,0,0,0,0
14458,0,0,1,1,0,0,0,0,0,0,0
14467,0,0,0,0,0,0,1,0,0,0,0
14468,0,1,0,0,0,0,0,0,0,0,0
14469,0,0,1,1,0,0,0,0,0,0,0
14470,0,1,1,0,0,0,0,0,0,0,0
14471,0,0,0,0,0,1,0,0,0,0,0
14472,0,0,0,0,0,0,1,0,0,0,0
14474,0,0,0,0,0,0,1,0,0,0,0
14475,0,0,0,0,0,0,1,1,0,0,0
14476,0,0,0,0,0,0,1,0,0,0,0
14477,0,0,0,1,0,0,0,0,0,0,0
14478,0,0,0,0,0,0,0,1,0,0,0
14479,0,0,0,0,0,0,1,0,0,0,0
14480,0,0,1,0,0,0,0,0,0,0,0
14481,0,0,0,0,0,1,0,0,0,0,0
14483,0,0,0,0,0,0,0,0,0,0,0
14484,0,0,0,0,0,0,1,1,0,0,0
14485,0,1,0,0,0,0,0,0,0,0,0
14486,0,0,0,0,0,0,0,0,0,0,0
14489,0,0,0,0,0,0,1,0,0,0,0
14490,0,0,0,0,0,0,1,0,0,0,0
14491,0,0,0,0,0,0,1,0,0,0,0
14492,0,0,0,0,0,0,1,0,0,0,0
14493,0,0,0,0,0,0,1,0,0,0,0
14494,0,1,0,0,1,0,0,0,1,1,1
14495,0,0,0,0,0,0,1,0,0,0,0
14496,0,0,0,0,0,0,1,0,0,0,0
14497,0,0,0,0,0,0,1,0,0,0,0
14499,0,1,0,0,0,0,0,0,0,0,0
14500,0,1,0,0,0,0,1,0,0,0,0
14501,1,1,0,0,0,0,0,0,0,0,0
14503,0,0,0,0,0,0,1,0,0,0,0
14504,0,0,0,0,0,1,1,0,0,0,0
14505,0,0,0,0,0,0,1,0,0,0,0
14506,0,0,0,0,0,0,0,0,0,0,0
14508,0,0,0,0,0,0,0,0,0,0,0
14509,0,0,0,0,0,0,0,0,0,0,0
14510,0,0,0,0,0,1,0,0,0,0,0
14511,0,0,0,0,0,0,1,1,0,0,0
14512,0,0,0,0,1,0,1,1,0,0,0
14515,0,0,0,0,0,0,1,0,0,0,0
14516,0,0,0,0,0,0,0,0,0,1,0
14518,0,0,0,0,0,0,1,0,0,0,0
14519,1,0,0,0,1,0,0,0,0,1,0
14520,0,0,0,0,0,0,1,0,0,0,0
14522,0,0,0,0,0,0,1,0,0,0,0
14523,0,0,0,0,0,1,1,0,0,0,0
14525,0,0,0,0,0,0,0,0,0,0,0
14526,0,0,0,0,0,0,1,0,0,0,0
14527,0,0,0,0,0,0,1,0,0,0,0
14529,0,1,1,0,1,0,0,0,0,0,1
14531,0,0,0,0,0,0,1,0,0,0,0
14532,0,1,0,0,0,0,0,0,0,0,0
14534,1,0,0,0,0,0,0,0,0,0,0
14535,0,0,0,1,0,0,0,0,0,0,0
14536,0,0,0,0,0,0,0,0,0,1,0
14537,0,1,0,0,0,0,0,0,0,0,0
14538,0,0,1,0,0,0,0,1,0,0,0
14539,0,1,0,0,0,0,0,0,0,0,0
14540,0,0,0,0,0,0,1,0,0,0,0
14541,0,0,0,0,0,0,0,0,0,0,0
14542,0,0,1,0,0,0,0,0,0,0,1
14545,0,0,0,0,0,0,1,0,0,0,0
14546,0,1,0,0,0,0,0,0,0,0,0
14547,0,1,1,0,0,0,0,0,0,0,0
14548,0,1,0,0,0,1,1,0,0,0,0
14549,0,0,0,0,0,0,1,1,0,0,0
14550,1,0,0,1,1,0,1,0,0,0,0
14551,0,0,0,0,0,0,0,0,0,0,0
14552,0,0,0,0,0,0,1,0,0,0,0
14553,0,0,0,0,0,0,1,0,0,0,0
14555,0,0,0,0,0,0,1,0,0,0,0
14556,0,0,0,0,0,0,1,0,0,0,0
14561,0,0,0,0,0,0,1,1,0,0,0
14562,0,1,1,0,0,0,1,1,0,0,0
14563,0,0,0,0,0,0,1,0,0,0,0
14564,0,0,0,0,0,0,1,0,0,0,0
14566,0,0,0,0,0,0,1,1,0,0,0
14570,1,1,1,0,0,0,0,0,0,0,1
14571,0,0,0,0,0,0,1,0,0,0,0
14572,0,0,0,0,0,0,1,0,0,1,1
14573,0,1,1,0,0,0,0,0,0,0,0
14574,0,0,0,0,0,0,1,0,0,0,0
14575,0,0,0,0,0,0,1,0,0,0,0
14576,0,1,0,0,0,0,0,0,0,0,0
14578,0,0,0,0,0,0,1,0,0,0,0
14579,0,0,0,0,0,0,0,0,0,0,0
14580,0,0,0,0,1,1,1,0,0,0,0
14581,1,0,0,0,1,0,1,1,0,0,0
14583,0,0,0,0,1,0,1,0,0,0,0
14585,0,0,0,0,0,0,1,0,0,0,0
14586,0,0,0,0,0,0,1,0,0,0,0
14587,0,0,0,0,0,0,1,0,0,0,0
14588,0,0,0,0,0,0,1,0,0,0,0
14589,0,0,0,0,0,0,1,1,0,0,0
14590,0,0,0,0,0,0,1,0,0,0,0
14592,0,0,1,0,1,0,0,0,0,1,0
14593,0,1,1,0,1,0,0,0,0,0,0
14594,0,1,1,0,1,0,0,0,0,0,1
14595,0,1,0,0,0,0,0,0,0,0,0
14597,0,0,0,0,0,0,1,1,0,0,0
14598,0,0,0,1,0,0,0,0,0,0,0
14603,0,0,0,0,0,0,1,0,0,0,0
14604,0,0,0,0,0,1,1,1,0,0,0
14605,0,0,0,0,0,0,0,0,0,1,0
14606,0,0,0,0,0,0,0,0,0,0,0
14608,0,0,0,0,0,0,1,0,0,0,0
14609,0,0,0,0,0,0,1,0,0,0,0
14610,0,1,1,0,0,0,0,0,0,0,0
14611,1,0,0,1,1,0,0,0,0,0,0
14612,0,1,0,0,0,0,0,0,0,0,0
14614,0,1,1,0,0,0,0,0,1,0,1
14616,0,1,1,0,0,0,0,0,0,0,0
14618,0,0,0,0,0,0,1,0,0,0,0
14619,0,0,0,0,0,0,1,0,0,0,0
14620,0,0,0,0,0,0,0,0,0,1,0
14621,0,0,0,0,0,0,1,0,0,0,0
14625,0,0,0,0,0,0,1,1,0,0,0
14626,0,0,0,0,0,0,1,0,0,0,0
14627,1,0,0,0,0,0,0,0,0,0,0
14628,0,1,0,0,1,0,1,0,0,0,1
14630,0,0,0,0,0,0,1,0,0,0,0
14631,0,0,0,0,0,0,1,0,0,0,0
14632,0,0,1,0,0,0,1,0,0,0,0
14633,0,0,0,0,1,0,0,0,0,0,0
14634,0,0,0,0,0,0,0,1,0,0,0
14635,0,1,0,0,0,0,0,0,0,0,0
14637,0,0,0,0,0,1,0,1,0,0,0
14639,0,0,0,0,0,0,1,1,0,0,0
14641,0,0,0,0,0,0,1,0,0,1,1
14644,1,1,0,0,1,0,1,0,0,1,0
14645,0,0,0,0,0,0,0,0,0,0,1
14646,0,0,0,0,0,0,1,0,0,0,0
14647,0,0,1,0,0,0,0,1,0,0,0
14649,1,0,0,0,0,0,1,0,0,0,0
14650,0,1,0,1,1,0,0,0,0,0,0
14651,1,0,0,0,0,0,0,0,0,0,0
14652,0,0,1,1,0,0,0,0,0,0,0
14653,0,0,0,0,0,0,1,0,0,0,0
14654,0,0,0,0,0,0,0,0,0,1,0
14655,0,0,1,0,0,0,1,1,0,0,0
14656,0,0,0,1,0,0,1,1,0,0,0
14657,0,0,1,0,0,0,0,0,0,0,0
14658,0,0,0,0,0,0,1,0,0,0,0
14659,0,0,0,0,0,0,1,0,0,0,0
14660,0,1,0,0,0,0,1,0,0,1,0
14662,0,1,0,0,0,1,0,0,0,0,0
14663,0,0,0,0,0,0,1,0,0,0,0
14664,0,0,0,0,0,0,1,0,0,0,0
14665,0,0,0,0,0,0,1,0,0,0,0
14666,0,0,0,0,0,0,0,1,0,0,0
14667,0,0,0,0,0,0,1,0,0,0,0
14668,0,0,0,0,0,0,1,0,0,0,0
14670,0,0,0,0,0,0,1,0,0,0,0
14673,0,0,0,0,0,0,1,0,0,0,0
14675,0,0,1,0,1,0,0,0,0,0,0
14676,0,1,0,0,0,0,0,0,0,0,0
14677,0,1,0,0,0,0,0,0,0,0,0
14678,0,0,1,0,0,0,0,0,0,0,0
14680,0,0,0,0,0,0,1,1,0,0,0
14681,1,0,0,0,1,0,1,1,0,0,0
14682,0,0,1,0,0,0,1,1,0,0,0
14683,1,1,1,0,0,0,0,0,0,0,0
14684,1,1,0,0,1,1,1,0,0,0,0
14687,0,0,0,0,0,0,0,0,0,0,0
14688,0,0,0,0,0,0,1,1,0,0,0
14689,0,0,0,0,0,0,0,0,0,0,0
14690,0,0,0,0,0,0,0,0,0,0,0
14692,0,1,1,0,0,0,0,0,0,0,0
14693,0,0,0,0,0,0,1,0,0,0,0
14695,0,0,0,0,0,0,1,0,0,0,0
14696,1,0,0,0,0,0,0,0,1,0,0
14697,0,0,1,0,1,0,0,0,0,0,0
14698,0,0,0,0,0,0,1,0,0,0,0
14699,0,0,0,0,0,0,1,1,0,0,0
14700,0,0,0,0,0,0,1,0,0,0,0
14701,0,1,0,0,0,0,0,0,0,0,0
14703,0,0,0,0,0,0,1,0,0,0,0
14704,0,0,0,0,0,0,0,0,0,0,1
14705,1,0,0,0,1,1,1,0,0,1,0
14707,0,0,0,0,0,0,0,0,0,0,0
14709,0,0,0,0,0,1,0,0,0,0,1
14710,1,1,0,0,1,1,0,0,0,0,0
14711,0,0,0,0,0,0,0,0,0,0,0
14713,0,0,0,0,0,1,0,0,0,0,0
14714,0,0,0,0,0,0,1,0,0,0,0
14715,0,1,1,0,0,0,0,0,0,0,0
14716,0,0,0,0,0,0,1,0,0,0,0
14717,0,0,0,0,0,0,1,0,0,0,0
14718,0,1,0,0,0,0,0,0,0,1,0
14721,0,1,0,1,0,0,0,0,0,0,0
14723,0,0,0,0,0,0,1,0,0,0,0
14724,0,0,1,1,1,0,0,0,0,0,0
14725,0,0,0,0,0,0,1,0,0,0,0
14728,0,0,0,0,0,0,1,0,0,0,0
14730,0,1,1,0,1,0,0,0,0,1,0
14732,0,1,1,0,0,0,0,0,0,0,0
14734,0,0,0,0,0,0,1,0,0,0,0
14735,0,0,1,0,0,0,0,0,1,0,0
14737,1,1,0,0,1,0,0,0,0,0,0
14738,0,0,0,0,0,0,1,0,0,0,0
14739,1,1,0,0,0,0,0,0,0,0,1
14740,0,0,0,0,0,0,1,0,0,0,0
14741,0,1,0,0,0,0,0,0,0,0,0
14742,0,0,0,0,0,0,1,0,0,0,0
14743,0,1,0,0,0,0,1,0,0,0,0
14746,0,0,0,0,0,0,0,0,0,1,0
14748,0,0,0,0,0,0,1,1,0,0,0
14749,0,1,0,0,0,0,0,1,0,0,0
14750,0,0,0,0,0,0,1,0,0,0,0
14751,0,0,0,1,0,0,1,0,0,0,0
14752,0,0,0,0,1,0,1,1,0,0,0
14758,0,0,0,0,0,0,1,1,0,0,0
14759,0,0,0,0,0,0,0,0,0,0,0
14760,0,0,0,0,0,0,1,0,0,0,0
14762,1,0,0,0,0,0,1,1,0,0,0
14763,0,0,0,0,0,0,1,0,0,0,0
14764,0,0,0,0,0,0,0,0,1,0,0
14766,0,0,0,0,0,0,0,0,0,0,0
14767,0,0,0,0,0,0,0,0,0,0,0
14768,0,0,0,0,0,0,1,0,0,0,0
14769,0,0,0,0,0,0,1,0,0,0,0
14770,0,1,0,0,0,0,1,0,0,0,0
14772,0,1,1,0,0,0,0,1,0,0,0
14774,0,0,0,0,0,0,0,0,0,1,0
14775,0,0,0,0,0,0,1,0,0,0,0
14778,0,0,0,0,0,0,1,0,0,0,0
14779,0,0,0,0,0,0,1,0,0,0,0
14780,0,0,0,0,0,0,1,0,0,0,0
14781,0,0,0,0,1,0,0,0,0,0,1
14782,0,1,0,0,0,0,0,0,0,0,0
14783,0,0,0,0,0,0,0,0,0,1,0
14784,1,0,0,0,0,0,0,0,0,0,0
14785,1,0,0,0,0,0,0,0,0,0,0
14786,0,0,0,0,0,0,0,0,0,1,0
14787,0,0,0,0,0,0,0,0,0,1,1
14789,0,0,0,0,0,0,1,0,0,0,0
14790,0,1,0,0,0,0,0,0,0,0,0
14791,0,0,0,0,0,0,0,0,0,1,0
14792,0,0,0,0,0,0,0,0,0,0,0
14793,0,0,0,0,0,0,1,0,0,0,0
14794,0,0,0,1,0,0,0,0,0,0,0
14795,0,1,0,1,0,0,0,0,0,1,0
14796,0,0,0,0,0,0,1,0,0,0,0
14797,0,0,0,0,0,1,0,0,0,0,0
14799,0,0,0,1,0,0,0,0,0,0,0
14801,0,0,0,0,0,0,0,0,0,1,0
14802,0,1,0,0,0,0,0,0,0,0,0
14804,0,0,0,0,0,0,0,0,1,0,0
14805,0,1,0,0,0,0,0,0,0,1,0
14808,0,0,0,0,0,0,1,0,0,0,0
14809,1,0,0,0,0,0,0,1,0,0,0
14811,0,1,0,0,0,0,0,1,0,0,0
14812,0,0,0,0,0,0,1,0,0,0,0
14814,0,0,0,0,0,0,0,0,0,0,0
14815,0,0,0,0,0,0,1,0,0,0,0
14816,0,0,0,0,0,1,0,0,0,0,0
14818,0,0,0,0,0,0,1,0,0,0,0
14823,0,0,0,0,0,0,0,0,0,1,0
14824,0,0,0,0,0,0,1,0,0,0,0
14825,0,0,0,0,0,0,1,0,0,0,0
14826,1,1,1,0,0,0,0,0,0,1,0
14827,0,0,0,0,0,0,0,0,0,0,1
14828,0,1,0,0,1,0,1,1,0,0,0
14829,1,0,0,0,0,0,0,1,0,0,0
14831,0,1,0,0,1,0,0,1,0,0,0
14833,0,0,1,0,0,0,0,0,0,0,0
14834,0,0,0,0,1,0,0,0,0,0,0
14835,0,1,1,0,0,0,0,0,0,1,0
14836,0,0,0,0,0,0,1,0,0,0,0
14837,0,0,0,0,0,0,1,0,0,0,0
14838,0,0,0,0,0,0,1,0,0,0,0
14839,0,0,0,0,0,0,0,0,0,0,0
14842,0,0,0,0,0,0,1,1,0,0,0
14844,0,0,0,0,0,0,1,0,0,0,0
14845,0,0,0,0,0,0,1,0,0,0,0
14848,0,0,0,1,0,0,0,0,0,0,0
14849,0,0,0,0,0,0,1,0,0,0,0
14850,0,1,0,0,1,0,1,0,0,1,1
14851,0,0,0,0,0,0,1,0,0,0,0
14852,0,1,0,0,0,0,0,0,0,0,0
14853,1,0,0,0,0,0,0,0,0,0,0
14854,0,0,0,0,0,0,1,0,0,0,0
14855,0,0,0,0,1,0,1,1,0,0,0
14856,1,0,0,0,1,0,0,0,1,0,0
14857,0,0,0,0,0,0,0,0,0,1,0
14858,0,0,0,0,0,0,0,1,0,0,0
14859,0,1,0,1,1,0,0,0,0,0,0
14860,1,0,0,0,1,0,1,1,0,0,0
14861,0,0,0,0,0,0,1,0,0,0,0
14862,0,0,0,0,0,1,1,0,0,0,0
14863,1,0,1,0,0,0,0,0,0,0,0
14865,0,1,0,0,0,0,0,0,0,0,0
14866,0,0,0,1,0,0,0,1,0,0,0
14867,0,0,0,0,0,0,1,0,0,0,0
14868,0,1,0,0,1,0,1,0,0,0,0
14869,0,0,0,0,1,1,0,0,0,0,0
14870,0,0,0,0,1,0,1,1,0,0,0
14871,0,0,0,0,0,0,1,0,0,0,0
14872,0,0,0,0,0,0,0,0,0,1,0
14874,0,0,0,0,0,0,1,0,0,0,0
14875,1,1,0,0,0,0,1,1,0,0,0
14876,1,0,0,0,1,0,1,0,0,1,0
14877,0,0,0,0,0,0,0,0,0,0,0
14879,0,1,0,0,0,0,0,0,0,0,0
14880,0,0,0,0,0,0,1,0,0,0,0
14881,1,0,0,0,0,0,1,0,0,0,0
14883,1,1,0,0,0,1,0,0,0,0,0
14884,1,0,0,0,1,0,0,0,0,0,0
14885,0,1,0,0,0,0,0,0,0,0,0
14886,0,0,0,0,0,0,0,0,0,0,0
14890,0,0,1,0,1,0,1,1,0,0,0
14891,0,0,0,0,0,0,1,0,0,0,0
14893,0,0,0,0,0,0,0,0,0,0,0
14895,0,0,0,0,0,0,1,0,0,0,0
14896,0,0,0,0,0,0,1,0,0,0,0
14897,1,1,0,0,0,0,0,0,0,0,0
14900,1,0,0,0,1,0,1,0,0,0,0
14901,0,0,0,0,0,0,0,0,0,1,0
14902,1,0,0,0,0,0,0,0,0,1,0
14904,0,0,0,0,0,0,1,0,0,0,0
14905,0,0,1,0,0,0,0,0,0,1,0
14907,0,0,0,0,0,0,0,0,0,1,0
14908,0,0,0,0,0,0,1,0,0,0,0
14911,1,1,0,0,0,0,1,1,0,0,0
14913,0,0,0,0,0,0,1,0,0,0,0
14916,0,0,0,0,0,0,1,0,0,1,0
14917,0,0,0,0,0,0,1,0,0,0,0
14920,0,0,0,0,0,0,1,0,0,0,0
14921,0,1,1,0,0,0,0,0,0,0,0
14925,0,0,0,0,0,0,1,0,0,0,0
14926,0,0,0,0,0,0,0,0,0,0,0
14927,0,0,0,0,0,0,1,0,0,0,0
14929,0,0,1,0,0,0,0,0,0,0,0
14931,0,0,0,0,0,0,1,1,0,0,0
14932,0,0,0,0,0,0,1,0,0,0,0
14933,0,0,0,0,0,0,1,0,0,0,0
14935,0,0,0,0,0,0,1,0,0,0,0
14936,0,0,0,0,0,0,0,0,0,1,0
14938,0,0,0,0,0,0,0,0,0,1,1
14939,1,0,0,0,0,0,1,0,0,0,0
14941,0,0,0,0,0,0,0,0,0,1,1
14942,0,0,0,0,0,0,1,0,0,0,0
14943,0,1,0,0,1,0,0,0,0,0,0
14944,0,0,1,0,0,0,0,0,0,0,0
14945,0,0,0,0,0,1,1,0,0,0,0
14947,0,0,0,0,0,0,0,1,0,0,0
14948,0,0,0,0,0,0,1,0,0,0,0
14950,0,0,0,0,0,1,0,0,0,0,0
14951,0,0,0,0,0,0,1,0,0,0,0
14952,0,0,0,0,1,0,1,1,0,0,0
14953,0,0,0,0,0,0,1,1,0,0,0
14956,0,0,0,0,0,0,1,0,0,0,0
14957,0,0,0,0,0,0,1,0,0,0,0
14958,0,0,0,0,0,0,1,0,0,0,0
14959,0,0,0,0,0,0,0,0,0,0,0
14964,0,0,1,0,0,0,1,1,0,0,0
14967,0,0,0,0,0,0,1,1,0,0,0
14968,0,0,0,0,0,0,1,1,0,0,0
14971,0,1,1,0,1,0,0,0,1,0,0
14972,0,0,0,0,0,0,1,0,0,0,0
14973,1,1,0,0,1,0,1,1,1,1,0
14974,0,0,0,0,0,0,1,1,0,0,0
14975,0,0,0,0,0,0,0,1,0,0,0
14977,1,0,0,0,0,0,0,0,0,0,0
14979,0,0,0,0,0,0,1,0,0,0,0
14980,0,0,0,0,0,0,1,0,0,0,0
14981,0,0,0,0,0,0,1,0,0,0,0
14982,0,0,0,0,0,1,0,0,0,0,0
14983,0,0,1,0,0,1,0,0,0,0,0
14984,0,0,0,1,1,0,1,0,0,0,0
14985,0,0,0,0,0,0,0,0,0,1,0
14988,0,0,0,0,0,0,1,0,0,0,0
14989,0,0,1,0,0,0,0,0,0,0,1
14990,1,1,0,0,0,0,1,0,0,0,0
14994,0,0,0,0,0,0,1,0,0,0,0
14995,0,0,0,0,0,0,1,0,0,0,0
14996,0,0,0,0,0,0,0,1,0,0,0
14999,1,0,0,0,0,0,1,1,0,0,0
15000,0,0,1,0,0,0,0,0,0,0,0
15001,0,0,0,0,0,0,1,0,0,0,0
15002,0,0,0,0,0,0,1,0,0,0,0
15003,1,1,0,0,0,0,0,0,0,0,0
15004,0,0,0,0,0,0,1,1,0,0,0
15006,0,0,0,0,0,0,1,1,0,0,0
15007,0,1,0,0,0,0,0,0,0,0,0
15008,1,0,0,1,1,0,0,0,0,0,0
15009,0,0,0,0,0,0,1,0,0,0,0
15010,0,0,0,0,0,0,1,0,0,0,0
15011,0,0,1,0,0,0,0,0,0,1,0
15013,0,0,0,0,0,0,1,0,0,0,0
15015,0,0,0,0,0,0,1,0,0,0,0
15016,0,0,0,0,0,0,0,0,0,0,0
15018,0,0,0,0,0,0,1,0,0,0,0
15020,1,0,0,0,0,0,1,0,0,0,0
15022,0,0,0,0,0,1,0,1,0,0,0
15023,0,0,0,0,0,0,1,0,0,0,0
15024,0,0,0,0,0,0,0,0,0,0,1
15025,0,0,0,0,0,0,1,0,0,0,0
15026,0,0,0,0,0,0,1,0,0,0,0
15027,0,0,0,0,1,0,1,1,0,0,0
15031,0,0,0,1,0,0,0,1,0,0,0
15033,0,0,0,0,0,0,1,0,0,0,0
15035,0,0,0,0,0,0,1,0,0,0,0
15036,0,0,0,0,0,0,0,0,0,0,0
15038,0,0,1,0,0,0,0,0,0,0,0
15039,0,0,0,0,0,0,1,1,0,0,0
15040,0,0,0,0,0,0,1,0,0,0,0
15041,0,0,0,0,0,0,1,0,0,0,0
15042,0,0,0,0,0,0,1,1,0,0,0
15045,0,0,0,0,0,0,1,0,0,0,0
15046,1,1,0,0,1,0,0,0,0,0,1
15048,0,0,0,0,0,0,1,0,0,0,0
15049,0,0,0,0,0,0,1,0,0,0,0
15050,0,0,1,0,1,0,1,0,0,0,0
15051,0,0,0,0,0,0,0,0,0,1,0
15052,1,0,0,0,0,1,1,0,0,1,0
15054,1,0,1,0,0,0,0,0,0,0,1
15055,0,0,0,0,0,1,0,0,0,0,0
